SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
20502108203,7,0,8,117,172,93,66,99,60,610
20502108204,0,0,5,65,81,36,36,43,26,292
20502108205,0,0,3,66,80,54,51,30,13,299
20502108206,0,0,5,24,52,24,32,44,21,196
20502108207,0,0,3,50,53,54,28,29,9,219
20502108208,0,0,14,27,58,40,21,36,37,216
20502108209,4,0,5,26,54,26,31,47,58,239
20502108210,0,4,6,33,49,24,23,30,33,190
20502108211,0,0,0,61,97,38,43,44,24,312
20502108212,0,0,6,39,93,45,43,39,26,279
20502108213,0,0,10,34,47,30,23,29,12,180
20502108214,0,0,7,31,64,38,26,25,16,207
20502108215,3,0,4,44,76,44,33,53,21,266
20502108216,0,0,3,61,82,60,40,84,49,372
20502108217,6,3,6,26,29,10,8,42,13,127
20502108218,0,3,14,90,138,78,59,100,29,490
20502108219,3,0,11,84,141,87,70,79,14,470
20502108220,6,0,4,36,48,23,33,27,14,183
20502108221,0,0,0,27,55,31,34,22,5,175
20502108222,0,0,3,50,102,53,23,40,17,278
20502108223,0,0,0,17,26,33,22,34,21,158
20502108224,0,0,6,48,67,48,37,57,36,297
20502108225,6,0,7,36,62,45,45,51,23,257
20502108301,0,0,0,0,0,0,0,0,0,0
20502108401,4,0,4,32,65,35,45,117,26,314
20502108402,6,0,12,54,78,57,64,85,46,393
20502108403,6,0,11,46,49,40,35,80,36,285
20502108404,24,10,40,82,114,58,53,145,41,494
20502108405,3,4,12,67,112,46,49,78,50,397
20502108406,6,3,19,109,174,97,108,145,71,708
20502108407,0,0,11,58,126,75,69,57,52,431
20502108408,4,0,8,46,63,36,31,61,41,281
20502108409,0,5,4,45,94,54,47,50,31,311
20502108410,7,0,8,69,114,63,56,116,29,455
20502108411,3,0,3,64,100,47,44,86,17,357
20502108412,0,0,11,51,102,53,30,47,24,303
20502108413,0,0,6,42,58,54,54,49,11,255
20502108414,6,0,5,23,60,30,34,66,11,228
20502108415,7,3,13,33,58,26,27,83,40,261
20502108416,4,0,12,81,142,62,75,100,32,490
20502108417,10,3,29,49,63,35,34,129,43,347
20502108418,5,0,12,43,58,41,25,99,29,299
20502108419,43,3,45,29,50,22,28,136,22,291
20502108420,5,0,11,29,67,29,29,72,26,254
20502108421,9,12,24,50,82,38,30,86,62,349
20502108422,0,0,0,0,0,0,0,0,0,0
20502108423,0,0,4,39,60,36,22,49,9,223
20502108424,6,0,6,80,127,62,40,88,54,456
20502108425,6,0,4,47,69,40,28,71,29,290
20502108426,0,3,10,40,84,42,28,60,31,283
20502108427,0,0,0,95,163,114,62,122,41,591
20502108428,0,0,3,36,91,56,24,30,8,242
20502108501,0,0,3,26,34,35,26,52,31,194
20502108502,0,0,5,25,49,31,26,49,43,224
20502108503,5,0,16,26,40,24,16,41,21,175
20502108504,13,0,16,47,57,40,26,50,25,237
20502108505,3,0,9,64,144,69,58,61,35,430
20502108506,0,4,5,37,72,36,37,63,45,300
20502108507,9,6,11,37,56,39,36,58,23,249
20502108508,0,0,0,9,3,10,0,18,45,83
20502108509,26,0,31,52,57,42,37,102,29,326
20502108510,0,4,4,10,36,18,17,33,23,133
20502108511,0,4,4,40,75,52,45,50,41,304
20502108512,4,0,6,23,62,43,39,46,45,251
20502108513,3,0,3,36,52,15,38,30,18,188
20502108514,0,4,4,53,106,76,36,69,41,385
20502108515,5,0,10,49,82,55,45,53,34,321
20502108516,5,0,3,49,74,41,51,46,29,296
20502108517,0,0,5,26,38,32,34,52,13,191
20502108518,0,3,5,42,74,49,37,90,48,341
20502108519,0,0,13,54,94,47,50,44,29,316
20502108520,10,0,17,56,85,59,37,62,41,343
20502108521,0,0,5,24,43,24,20,11,21,145
20502108522,9,0,14,55,93,72,41,46,30,344
20502108601,0,0,0,37,61,25,29,16,25,198
20502108602,3,0,12,65,95,68,59,84,19,387
20502108603,7,4,21,72,159,89,52,119,20,503
20502108604,3,0,9,150,222,113,93,114,49,744
20502108605,57,4,84,85,222,125,70,208,31,741
20502108606,7,0,22,89,175,105,105,149,36,663
20502108607,10,3,27,80,161,100,83,117,27,567
20502108608,8,0,13,48,84,49,41,72,19,311
20502108609,0,0,12,46,63,47,23,40,11,228
20502108610,13,3,16,72,111,67,56,112,13,440
20502108611,3,0,11,27,64,26,17,55,4,205
20502108612,0,0,9,53,68,40,21,57,17,263
20502108613,0,0,4,25,25,22,19,39,5,133
20502108614,14,0,24,58,84,50,28,85,16,309
20502108615,3,0,12,38,75,61,36,35,9,260
20502108616,4,0,12,41,91,42,38,78,13,303
20502108617,0,0,0,0,0,0,0,0,0,0
20503108701,4,7,9,62,162,71,78,83,50,497
20503108702,4,0,12,42,102,63,33,53,26,314
20503108703,0,0,6,38,71,42,28,28,20,228
20503108704,0,0,10,54,75,44,44,25,25,270
20503108705,3,0,7,39,78,66,40,60,38,323
20503108706,4,3,20,29,84,54,32,58,28,284
20503108707,38,0,50,58,86,48,32,126,31,378
20503108708,0,0,4,31,44,20,31,42,26,183
20503108709,0,5,14,71,105,63,49,82,51,421
20503108710,0,0,4,24,52,31,29,20,27,180
20503108711,3,5,13,72,131,82,48,54,26,406
20503108712,13,3,26,46,89,40,27,87,33,319
20503108713,8,4,9,52,94,50,30,90,46,366
20503108714,6,3,15,96,115,70,43,73,25,418
20503108715,6,0,12,54,101,54,43,85,39,373
20503108716,3,0,9,79,104,72,55,58,16,380
20503108717,4,0,3,39,88,41,34,37,26,263
20503108718,0,0,6,30,60,18,26,24,9,163
20503108719,0,0,0,85,125,56,58,63,37,428
20503108720,4,5,10,99,146,97,76,80,31,526
20503108721,4,0,8,54,73,44,32,20,33,253
20503108722,0,0,0,58,122,55,40,52,12,349
20503108723,0,0,10,86,103,52,54,62,19,382
20503108724,3,4,15,33,52,35,17,34,17,189
20503108725,4,0,4,25,47,36,13,31,26,170
20503108801,0,0,4,19,30,28,20,18,13,120
20503108901,7,6,27,75,111,65,60,107,21,435
20503108902,0,0,4,67,101,35,38,48,30,315
20503108903,0,0,6,53,80,41,44,49,12,277
20503108904,9,0,17,104,99,80,47,79,15,418
20503108905,28,0,34,64,91,59,40,115,33,400
20503108906,8,0,7,34,44,28,19,50,19,195
20503108907,7,0,3,63,109,58,53,98,27,412
20503108908,7,5,17,155,194,109,88,168,52,769
20503108909,0,0,0,50,57,31,35,57,33,260
20503108910,0,0,0,46,76,33,33,19,19,226
20503108911,0,0,5,77,81,52,33,39,13,290
20503108912,0,0,3,85,103,74,37,66,34,403
20503108913,0,0,5,51,82,39,44,31,13,252
20503108914,0,0,0,67,95,57,42,58,18,345
20503108915,4,0,4,38,63,39,29,34,22,214
20503108916,0,0,0,49,61,29,42,31,34,246
20503108917,0,0,6,73,79,54,40,57,26,335
20503108918,0,0,4,71,100,56,52,61,22,356
20503108919,0,0,5,108,158,98,50,122,47,594
20503108920,9,0,17,53,69,53,42,55,12,281
20503108921,38,14,68,97,130,85,65,155,33,565
20503108923,0,0,0,26,39,26,19,26,9,148
20503108924,0,0,0,29,45,22,18,32,11,151
20503108925,0,0,3,45,55,54,33,31,3,226
20503109001,0,0,3,59,93,55,27,49,30,312
20503109002,19,0,30,38,44,24,17,103,37,263
20503109003,7,0,11,80,143,84,55,61,21,450
20503109004,0,3,16,69,86,54,30,63,16,314
20503109005,34,7,50,48,100,55,39,127,32,402
20503109006,5,3,20,55,88,58,33,60,26,319
20503109007,5,0,4,57,77,52,43,74,24,327
20503109008,3,0,8,65,91,60,48,48,12,335
20503109009,35,0,40,43,97,48,33,105,23,342
20503109010,5,0,4,54,79,30,27,46,10,251
20503109011,4,0,15,91,124,51,53,84,16,425
20503109012,0,4,14,64,116,71,47,83,57,448
20503109013,3,0,13,85,99,60,59,49,31,384
20503109014,0,6,7,86,87,55,47,39,12,321
20503109015,8,0,9,112,131,70,55,93,35,498
20503109017,0,0,4,82,136,85,64,53,47,470
20503109018,13,0,32,114,176,108,84,140,41,671
20503109019,8,0,10,82,132,81,78,86,45,500
20503109020,0,3,6,47,84,41,46,47,23,292
20503109021,0,0,0,56,58,42,23,64,0,242
20503109022,8,4,19,56,75,52,32,58,15,288
20503109024,0,5,7,48,84,50,26,43,23,273
20503109025,0,0,3,43,54,40,30,30,9,206
20503109026,4,0,8,45,73,35,25,34,20,238
20503109027,0,0,3,38,62,28,34,51,5,222
20503109028,0,0,0,27,29,19,18,26,3,124
20503109029,0,7,11,108,144,66,79,88,22,506
20503109101,51,11,95,68,116,60,52,183,53,540
20503109103,0,0,7,73,122,72,51,61,53,435
20503109105,0,0,3,50,93,48,49,70,33,338
20503109106,8,3,18,63,71,52,37,70,39,331
20503109109,0,0,4,69,105,67,50,93,24,409
20503109110,4,0,15,40,85,44,45,45,28,285
20503109111,0,0,7,46,91,32,37,46,11,266
20503109112,0,0,0,35,116,45,46,73,28,343
20503109114,0,6,7,17,44,24,11,34,43,174
20503109115,4,0,7,103,212,111,73,113,48,667
20503109116,6,0,14,69,117,72,55,63,22,402
20503109117,3,0,6,45,91,41,44,66,51,330
20503109118,0,0,8,40,92,69,42,47,19,312
20503109123,3,0,13,57,141,62,49,67,29,411
20503109124,0,0,0,0,0,0,0,0,0,0
20503109125,0,0,0,68,114,51,49,101,7,391
20503109126,36,53,99,54,83,57,45,116,101,460
20503109127,0,0,0,61,97,22,18,34,9,256
20503109128,0,0,3,45,76,35,33,64,17,269
20503109129,3,4,9,31,57,24,29,34,15,191
20503109130,0,0,0,103,170,83,65,93,14,519
20503109131,0,0,0,48,49,32,14,57,5,207
20503109132,0,0,4,51,110,35,30,47,29,306
20503109133,6,0,8,46,77,40,40,49,34,280
20503109134,0,0,0,40,63,39,18,52,22,233
20503109135,0,0,3,67,137,70,54,74,19,434
20503109136,3,0,3,66,119,53,34,66,76,412
20503109137,0,0,0,53,77,52,16,40,45,282
20503109138,0,0,4,60,142,64,29,56,32,387
20503109139,6,4,23,124,169,78,56,124,37,581
20503109140,0,0,11,44,60,28,21,21,16,195
20503109141,3,0,3,80,106,47,36,64,24,350
20503109142,0,0,0,48,79,35,25,42,24,245
20503109143,0,5,5,37,83,38,14,40,25,236
20503109144,0,6,10,43,62,35,30,51,7,220
20503109201,0,0,0,0,3,0,0,5,5,12
20503109302,7,0,13,67,112,74,36,78,23,394
20503109303,9,0,12,58,105,72,29,78,13,351
20503109304,0,0,9,63,127,58,55,48,26,369
20503109305,0,0,0,41,54,25,20,16,16,167
20503109306,0,0,6,64,124,61,57,76,37,416
20503109307,0,0,3,25,62,30,28,42,26,209
20503109308,8,0,9,57,80,39,18,82,22,300
20503109309,0,0,0,43,78,31,33,41,42,265
20503109310,0,3,6,53,113,62,52,89,44,414
20503109311,0,0,0,0,0,0,0,0,0,0
20503109312,0,0,9,136,166,72,54,117,52,593
20503109313,0,0,0,70,87,39,32,43,19,296
20503109314,7,3,28,53,93,55,35,79,22,334
20503109315,7,4,14,80,136,68,47,129,36,497
20503109316,81,24,119,47,74,42,23,232,80,499
20503109317,3,0,8,92,164,79,67,105,23,528
20503109318,3,4,13,68,98,53,39,135,39,439
20503109319,3,0,9,93,136,72,48,114,33,492
20503109320,4,0,9,75,101,55,56,95,29,412
20503109321,3,0,12,55,108,60,34,55,18,331
20503109322,13,3,27,79,148,76,49,83,22,454
20503109324,4,3,15,94,168,95,53,70,27,508
20503109325,0,0,0,39,63,52,38,27,12,240
20503109326,3,0,8,74,89,57,29,77,17,353
20503109327,4,0,15,70,104,78,45,63,21,387
20503109328,15,13,30,49,91,41,33,74,48,339
20503109329,5,4,9,60,128,86,34,50,21,384
20503109330,0,0,4,86,170,80,45,60,20,460
20503109331,3,0,14,52,83,51,45,107,21,360
20503109332,6,0,18,64,109,54,60,110,30,427
20503109333,12,0,21,82,112,59,41,110,20,429
20503109334,4,6,11,77,111,70,40,55,13,367
20503109336,0,4,6,108,170,96,59,84,29,546
20503109337,4,0,14,91,155,77,47,94,66,528
20503109338,3,0,5,55,90,66,46,99,45,398
20503109340,13,3,30,59,128,65,54,138,58,506
20503109341,11,6,36,86,105,56,56,133,47,485
20503109343,0,6,10,114,205,119,86,209,53,793
20503109344,0,0,4,139,181,104,84,99,40,647
20503109345,13,6,22,51,87,46,37,133,28,378
20503109346,3,0,5,80,123,65,40,125,36,472
20503109348,0,4,8,38,71,45,21,61,15,247
20503109349,8,7,19,59,97,63,37,42,18,315
20503109351,0,0,0,23,41,26,13,24,9,133
20503109352,6,0,7,60,111,60,44,116,38,421
20503109353,6,5,21,56,110,77,51,57,21,374
20503109354,6,3,8,24,47,19,8,24,4,125
20503109355,0,0,3,40,54,31,24,56,3,210
20503109356,54,7,63,111,207,115,59,194,24,709
20503109358,0,0,8,107,128,62,57,120,7,480
20503109359,9,0,10,35,79,43,34,77,23,287
20503109360,0,0,8,52,96,46,32,50,13,288
20503109361,0,7,9,86,146,87,57,119,32,526
20503109362,0,0,3,24,52,25,19,47,20,202
20503109363,0,0,3,47,97,58,48,84,29,370
20503109364,5,4,9,29,63,38,19,35,11,196
20503109365,3,0,5,53,56,29,21,64,29,249
20503109366,0,0,7,37,51,26,27,32,19,187
20503109367,0,0,0,19,35,17,20,43,16,146
20503109368,4,4,17,97,175,82,54,78,28,507
20504109401,4,0,4,51,45,29,33,57,13,221
20504109402,0,0,0,51,76,43,26,66,15,286
20504109403,5,0,4,43,68,38,27,82,33,289
20504109404,4,0,8,47,71,39,31,40,22,245
20504109405,0,0,3,75,157,91,75,74,25,487
20504109406,0,0,0,17,48,35,18,24,3,144
20504109407,4,0,5,89,128,59,57,65,18,420
20504109408,3,0,8,42,78,55,56,33,30,297
20504109409,0,0,4,35,45,38,31,40,26,206
20504109410,0,0,16,81,145,72,42,101,39,482
20504109411,0,0,5,67,99,45,50,111,74,446
20504109412,0,0,0,3,3,0,0,4,47,64
20504109413,0,0,3,97,179,103,94,109,34,621
20504109414,3,0,4,62,126,69,57,79,42,439
20504109415,3,0,6,72,107,69,62,60,48,431
20504109416,0,0,9,53,100,51,43,102,4,346
20504109417,0,0,4,47,90,58,36,48,7,285
20504109418,0,0,0,33,50,33,24,59,15,210
20504109419,0,0,0,39,62,45,35,39,11,231
20504109420,0,0,3,65,95,71,49,47,29,355
20504109421,3,0,0,56,105,38,22,73,7,302
20504109422,3,0,3,29,40,19,23,57,17,187
20504109423,0,0,4,51,82,46,27,78,31,314
20504109424,0,0,0,43,77,49,43,44,13,257
20504109425,0,0,0,60,74,32,38,113,25,343
20504109426,3,0,8,33,45,22,37,93,29,261
20504109427,0,0,0,47,64,34,33,47,9,244
20504109429,0,0,0,82,116,78,58,62,6,404
20504109430,0,0,0,57,66,24,25,73,14,246
20504109432,0,0,0,0,0,0,0,0,0,0
20504109434,0,0,5,38,56,36,13,34,0,173
20504109435,0,0,0,26,38,19,12,14,0,110
20504109436,4,0,0,31,71,38,29,35,3,201
20504109437,0,0,0,34,50,30,19,32,16,181
20504109501,0,3,4,23,51,28,12,70,19,200
20504109502,4,0,11,77,88,37,45,108,39,390
20504109503,0,0,0,46,62,36,22,94,32,299
20504109504,7,3,11,61,101,37,29,128,70,437
20504109505,0,0,13,58,78,53,35,102,29,356
20504109506,0,0,5,44,73,42,26,94,13,298
20504109507,59,5,72,51,55,35,28,187,20,374
20504109508,6,3,24,50,56,29,22,166,39,363
20504109509,0,0,0,65,107,56,42,48,32,354
20504109510,0,0,0,0,0,0,0,0,0,6
20504109511,71,5,101,101,107,68,65,266,32,641
20504109512,7,0,11,66,90,31,41,116,43,392
20504109514,7,0,18,74,118,44,58,112,7,415
20504109515,6,0,17,116,131,68,58,166,34,570
20504109516,6,0,12,57,77,30,38,112,39,346
20504109517,0,0,5,69,91,37,31,84,13,329
20504109518,3,0,5,66,112,57,36,61,9,324
20504109519,0,0,9,58,80,46,29,84,27,315
20504109520,18,3,35,134,207,97,73,267,63,844
20504109521,6,0,10,55,76,35,36,81,33,316
20504109522,56,0,56,51,54,31,29,192,24,376
20504109523,5,0,20,82,109,52,63,130,28,465
20504109524,0,0,11,52,81,36,30,89,28,317
20504109525,3,0,4,74,92,40,36,136,57,438
20504109526,0,0,3,92,141,79,55,84,38,493
20504109527,0,0,6,81,96,53,49,146,22,457
20504109528,5,0,8,55,81,45,28,88,18,316
20504109529,0,0,11,53,107,45,51,93,27,378
20504109530,3,0,9,45,82,33,34,84,19,307
20504109531,0,0,10,67,79,41,33,98,20,342
20504109532,4,0,4,99,130,73,50,123,19,485
20504109533,0,0,0,39,75,38,30,91,60,332
20504109534,0,0,5,62,82,57,46,125,46,423
20504109535,9,3,10,76,108,61,49,143,71,509
20504109536,8,4,21,47,70,42,28,104,40,331
20504109537,0,0,3,49,85,40,29,83,30,317
20504109538,0,0,8,46,55,30,23,66,16,231
20504109539,0,0,0,3,0,0,0,7,0,16
20504109540,3,0,5,65,132,58,40,85,20,390
20504109601,52,12,65,146,191,83,73,309,36,834
20504109602,5,0,14,23,33,22,16,52,14,160
20504109603,0,0,6,64,77,44,29,81,5,292
20504109604,0,0,0,0,6,4,0,4,0,13
20504109605,15,0,24,57,90,31,29,132,47,376
20504109606,6,0,10,56,73,26,37,68,16,286
20504109607,3,8,17,54,84,39,31,88,32,321
20504109608,36,19,56,46,47,23,43,160,146,474
20504109609,10,3,16,89,97,50,48,168,67,525
20504109610,3,3,12,35,67,37,22,87,43,283
20504109611,4,0,0,54,59,33,29,125,44,342
20504109612,3,5,9,63,69,40,43,123,30,362
20504109613,4,3,9,66,79,31,45,165,87,464
20504109614,3,0,4,50,96,32,34,137,68,427
20504109615,29,10,40,44,63,37,24,159,55,389
20504109616,0,4,14,51,68,33,33,110,55,350
20504109617,6,0,9,42,55,28,19,69,47,268
20504109618,0,0,3,49,76,37,23,74,35,291
20504109619,10,8,18,62,101,48,27,115,36,387
20504109620,3,0,5,60,59,30,45,80,31,312
20504109621,4,0,11,31,45,16,26,82,20,223
20504109622,3,5,13,37,77,27,22,94,40,302
20504109623,4,0,13,61,109,51,38,137,28,420
20504109624,6,0,11,70,93,32,42,147,42,420
20504109625,0,0,0,0,0,0,0,0,0,5
20504109626,6,0,10,64,93,63,40,133,35,425
20504109627,5,4,8,58,64,31,33,124,30,341
20504109628,3,0,6,81,89,48,38,132,21,412
20504109629,4,0,4,35,55,27,25,82,21,245
20504109630,4,0,6,59,88,59,36,125,18,396
20504109631,0,0,13,33,54,25,26,80,27,233
20504109632,3,0,3,28,65,19,24,50,38,233
20504109633,5,0,6,56,76,39,38,98,45,359
20504109634,3,0,13,61,104,52,51,139,56,456
20504109636,0,0,0,0,0,0,0,0,0,3
20504109637,0,0,0,5,8,0,3,13,17,49
20504109638,3,0,4,48,57,29,28,69,30,267
20504109801,0,0,5,68,108,52,47,45,11,327
20504109802,0,0,0,0,0,0,0,0,0,0
20504109803,0,0,4,98,121,81,50,80,33,455
20504109804,0,0,0,49,71,33,39,42,23,261
20504109805,0,0,0,5,8,3,5,3,3,25
20504109806,0,0,10,50,84,48,38,66,24,314
20504109807,3,0,6,68,104,52,46,94,42,412
20504109808,4,0,8,52,73,28,29,86,13,285
20504109809,3,0,5,35,63,27,24,45,13,211
20504109810,0,0,0,28,55,17,19,23,14,155
20504109811,0,0,5,44,63,31,32,37,26,227
20504109812,0,0,0,35,54,31,24,24,11,175
20504109813,0,0,0,109,155,84,88,93,51,581
20504109814,0,0,0,68,105,65,55,69,31,398
20504149301,3,0,5,44,46,24,25,56,37,232
20504149302,7,0,10,54,82,37,26,71,10,285
20504149303,0,0,0,36,46,32,24,66,11,220
20504149304,0,0,0,87,127,57,56,72,14,415
20504149305,8,0,12,48,86,36,23,101,23,329
20504149306,0,3,3,0,16,4,0,10,5,32
20504149307,5,13,17,61,92,42,23,88,62,368
20504149308,21,0,22,49,57,11,25,118,14,277
20504149309,4,0,10,46,71,21,27,60,12,237
20504149310,0,0,0,49,53,21,14,66,11,220
20504149311,0,0,0,31,49,31,23,55,24,204
20504149312,3,0,7,31,76,31,24,84,30,278
20504149313,0,0,0,15,34,12,8,28,9,105
20504149314,5,0,5,90,137,71,41,166,26,529
20504149315,6,0,5,59,84,21,37,82,12,302
20504149316,9,0,9,50,83,26,33,74,33,296
20504149317,7,0,9,28,40,15,23,65,6,189
20504149318,3,0,3,61,71,30,22,94,32,308
20504149319,0,0,0,37,50,22,15,62,27,208
20504149320,6,0,12,121,167,70,41,132,24,543
20504149321,0,0,0,54,85,39,51,119,45,395
20504149322,8,0,10,51,60,31,23,55,9,229
20504149323,0,0,0,3,0,0,0,3,0,5
20504149324,3,0,14,99,120,62,61,85,19,449
20504149325,3,4,9,36,63,21,20,95,13,248
20504149326,95,30,145,26,63,24,15,213,76,416
20504149327,15,7,40,70,75,35,36,167,38,417
20504149328,16,0,17,41,68,21,24,123,13,289
20504149329,0,0,5,30,58,29,13,61,7,198
20504149330,0,0,0,65,92,41,25,38,3,269
20504149331,0,0,0,49,52,37,32,41,24,232
20504149332,0,0,3,58,74,47,35,58,16,280
20504149333,6,0,14,100,149,67,39,89,23,465
20504149334,0,0,0,9,25,23,24,49,54,185
20504149335,0,0,3,43,64,29,21,75,11,234
20504149401,0,0,0,45,69,43,27,77,21,280
20504149402,0,0,0,38,58,17,22,60,12,211
20504149403,3,0,8,55,74,24,26,96,19,292
20504149404,0,0,4,58,107,57,34,83,16,354
20504149405,0,0,5,55,93,40,23,47,22,278
20504149406,0,0,6,53,69,37,20,45,7,242
20504149407,5,0,4,59,120,53,37,71,31,370
20504149408,0,0,6,57,106,46,39,88,4,339
20504149409,4,0,4,73,101,60,35,83,16,360
20504149410,5,0,7,66,117,51,43,84,15,376
20504149411,10,52,71,71,110,55,34,148,203,625
20504149412,0,0,0,53,92,41,30,72,9,303
20504149413,4,0,4,69,99,48,27,115,19,376
20504149414,0,0,0,35,55,23,20,27,12,163
20504149415,4,4,8,62,99,40,31,78,32,347
20504149416,0,0,7,84,113,68,33,91,18,401
20504149417,0,0,10,53,79,40,35,63,19,292
20504149418,0,0,6,30,54,20,20,35,6,165
20504149419,0,3,3,52,69,49,41,44,14,281
20504149420,0,0,4,36,59,32,31,52,23,239
20504149421,5,4,9,117,222,81,74,117,37,651
20504149422,0,0,6,49,87,32,25,87,23,305
20504149423,11,0,18,85,130,50,50,115,21,447
20504149424,0,0,0,84,157,56,35,99,10,436
20504149425,0,0,3,92,116,54,25,69,8,368
20504149426,3,0,9,38,74,36,25,54,10,232
20504149427,0,0,0,12,9,9,5,15,4,42
20504149428,3,0,3,54,75,37,26,68,14,275
20504149429,0,0,3,70,99,41,32,120,16,376
20504149430,4,0,6,53,94,29,25,72,22,299
20504149431,3,0,5,123,154,79,51,96,19,529
20504149432,57,10,78,85,167,94,55,227,55,674
20504149433,3,0,5,94,112,42,49,108,23,420
20504149434,0,0,5,169,261,133,72,168,25,827
20504149435,0,0,7,111,134,54,40,97,23,459
20504149436,0,0,3,35,49,28,18,52,14,193
20504149437,0,0,0,122,193,100,47,126,11,602
20504149438,4,0,5,35,65,23,21,42,11,198
20505109901,0,0,0,0,5,4,3,5,6,23
20505110001,0,0,4,67,137,59,53,139,34,487
20505110002,0,0,3,33,44,24,10,26,31,176
20505110003,0,0,8,88,122,70,62,83,35,465
20505110004,0,0,0,113,154,81,63,71,19,498
20505110005,0,0,0,0,0,0,0,0,0,0
20505110006,0,0,6,47,88,43,26,61,23,286
20505110007,0,0,0,3,8,6,3,9,0,31
20505110008,8,0,4,66,82,57,36,68,17,333
20505110010,0,0,9,89,119,77,60,81,39,461
20505110011,0,0,0,57,88,52,34,83,20,328
20505110013,0,0,0,80,48,11,6,78,9,225
20505110014,6,0,12,66,135,86,75,150,47,560
20505110015,5,0,7,46,96,54,42,129,42,410
20505110101,6,0,9,53,62,31,24,45,13,236
20505110102,3,0,4,48,63,60,33,73,17,295
20505110103,4,0,3,150,254,116,101,211,37,875
20505110104,4,0,7,45,82,58,32,35,21,272
20505110105,0,0,0,34,58,25,34,35,13,204
20505110107,0,0,4,56,93,60,58,76,52,393
20505110108,0,0,0,53,99,40,47,64,23,331
20505110109,0,0,5,62,87,56,35,78,34,353
20505110110,11,0,12,62,85,54,39,76,36,355
20505110111,18,0,25,68,56,38,30,95,44,324
20505110112,0,0,12,43,74,41,42,63,28,294
20505110113,4,0,9,53,78,34,34,77,39,308
20505110114,4,0,4,26,75,38,35,44,27,246
20505110115,0,0,9,94,131,64,56,92,45,479
20505110116,3,0,10,84,96,56,39,112,32,418
20505110117,5,0,3,52,74,33,27,97,11,294
20505110118,0,0,3,75,114,62,41,92,58,445
20505110119,0,0,3,70,110,60,35,96,43,417
20505110120,0,0,0,28,42,23,28,21,38,184
20505110121,5,0,9,62,100,37,31,58,21,304
20505110122,0,0,5,67,132,63,56,115,20,446
20505110123,33,4,51,39,88,35,40,122,23,339
20505110124,5,0,10,59,90,36,22,85,4,294
20505110125,4,0,17,71,98,65,39,91,26,393
20505110126,11,5,24,75,109,77,47,132,39,476
20505110127,0,0,3,68,72,33,28,50,48,286
20505110128,0,0,0,60,49,32,38,52,22,246
20505110129,0,0,3,64,79,40,41,59,18,291
20505110130,5,0,4,75,139,90,73,78,45,509
20505110131,6,0,6,32,57,22,23,32,9,180
20505110132,7,0,10,54,84,35,45,94,26,338
20505110133,6,0,4,57,85,37,28,44,14,268
20505110134,0,0,0,59,80,39,28,38,18,262
20505110136,0,0,3,60,95,20,33,50,29,299
20505110137,0,0,0,42,54,33,23,14,0,170
20505110138,0,0,9,45,51,28,30,45,16,227
20505110201,3,0,8,47,84,34,39,34,23,264
20505110202,0,0,3,81,117,57,47,102,53,453
20505110203,0,0,0,7,11,3,5,3,808,832
20505110204,3,0,3,49,58,33,22,58,24,248
20505110205,0,0,0,30,60,43,34,59,25,261
20505110206,0,0,0,49,97,57,57,89,40,389
20505110207,4,0,9,48,77,37,33,41,28,256
20505110208,0,0,0,45,55,21,26,45,41,224
20505110209,0,0,3,62,102,28,42,70,44,348
20505110210,4,4,4,60,86,54,43,68,51,355
20505110211,0,0,6,47,61,34,18,59,17,247
20505110212,0,0,3,53,76,34,27,55,34,278
20505110301,7,0,14,82,126,70,59,94,13,439
20505110302,0,0,0,39,38,23,12,11,9,126
20505110303,0,0,0,101,158,95,56,80,18,508
20505110304,0,0,4,52,63,29,43,72,44,304
20505110305,0,0,0,64,92,45,36,83,27,348
20505110306,3,0,8,45,57,26,16,75,9,226
20505110307,6,0,12,71,106,55,41,83,7,360
20505110308,0,6,4,52,107,52,30,76,10,331
20505110309,3,0,4,208,313,124,87,151,40,923
20505110310,0,0,0,34,35,19,20,29,17,162
20505110311,84,11,97,110,177,74,77,314,44,791
20505110312,0,0,0,42,92,50,33,52,5,282
20505110313,4,0,16,84,140,64,48,124,23,484
20505110314,3,0,9,48,90,52,17,56,15,281
20505110315,6,0,6,33,51,20,12,78,43,247
20505110316,5,4,17,72,112,49,34,84,20,368
20505110317,8,4,12,79,111,62,53,80,13,400
20505110318,6,3,19,92,122,54,51,77,21,415
20505110319,51,0,70,73,76,44,36,178,25,434
20505110320,14,4,18,56,79,36,43,112,46,366
20505110321,3,0,4,60,92,65,30,82,21,344
20505110322,0,0,0,24,81,33,31,59,9,242
20505110323,9,0,18,89,162,54,38,116,28,481
20505110324,5,22,23,53,55,47,28,54,52,281
20505110325,4,0,9,61,113,46,53,90,16,389
20505110326,4,0,5,66,101,45,36,76,17,338
20505110327,9,8,24,96,139,63,43,147,30,520
20505110328,9,6,15,63,85,55,28,97,33,362
20505110329,0,0,3,31,54,30,20,41,18,192
20505110330,7,0,7,40,50,39,28,91,8,246
