node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F04_11153,11153,Merlynston Station/Lorensen Ave,-37.72140637,144.96049508,04,33,,,,33.0,0.0,,0.0,,
F04_1116,1116,Commercial Rd/Punt Rd,-37.84532889,144.98516661,04,88,,,,88.0,0.0,,0.0,,
F04_1117,1117,Argo St/Punt Rd,-37.84346996,144.98554676,04,88,,,,88.0,0.0,,0.0,,
F04_11170,11170,Coniston Dr/Marykirk Dr,-37.9122499,145.19208025,04,26,,,,26.0,0.0,,0.0,,
F04_11171,11171,Chipping Hill Ct/Marykirk Dr,-37.91159347,145.19334755,04,26,,,,26.0,0.0,,0.0,,
F04_11172,11172,Harlingford Ct/Garnett Rd,-37.91109826,145.19572561,04,26,,,,26.0,0.0,,0.0,,
F04_11173,11173,Bladen St/Garnett Rd,-37.91287681,145.19828704,04,26,,,,26.0,0.0,,0.0,,
F04_11174,11174,Bellara Way/Garnett Rd,-37.9155168,145.20001995,04,26,,,,26.0,0.0,,0.0,,
F04_11175,11175,Tanya Pl/Garnett Rd,-37.91905368,145.19970621,04,26,,,,26.0,0.0,,0.0,,
F04_11176,11176,Whalley Dr/Garnett Rd,-37.92201123,145.19922454,04,44,,,,44.0,0.0,,0.0,,
F04_11177,11177,Carol St/Borg Cres,-37.89791111,145.22219361,04,8,,,,8.0,0.0,,0.0,,
F04_11178,11178,Sandvyk Ct/Borg Cres,-37.8965233,145.22040739,04,8,,,,8.0,0.0,,0.0,,
F04_11179,11179,Redcourt Reserve/Taunton Cres,-37.89546395,145.22008036,04,8,,,,8.0,0.0,,0.0,,
F04_1118,1118,Lang St/Punt Rd,-37.84084753,144.98607266,04,88,,,,88.0,0.0,,0.0,,
F04_11180,11180,Boyd Ct/Taunton Cres,-37.89464693,145.21849655,04,8,,,,8.0,0.0,,0.0,,
F04_11181,11181,Seville Gr/Berrabri Dr,-37.89344504,145.21768399,04,8,,,,8.0,0.0,,0.0,,
F04_11182,11182,Blake Ct/Berrabri Dr,-37.89176505,145.21624617,04,8,,,,8.0,0.0,,0.0,,
F04_11183,11183,Paulette Ct/Berrabri Dr,-37.89000372,145.21776697,04,8,,,,8.0,0.0,,0.0,,
F04_11186,11186,Kurnai Ave/Henty St,-37.71762005,144.98451354,04,25,,,,25.0,0.0,,0.0,,
F04_11187,11187,View St/Gilbert Rd,-37.71964325,144.99322842,04,28,,,,28.0,0.0,,0.0,,
F04_11188,11188,Carrington Rd/Gilbert Rd,-37.72217823,144.99285368,04,28,,,,28.0,0.0,,0.0,,
F04_11189,11189,Fulham Gr/Gilbert Rd,-37.72376855,144.99257249,04,28,,,,28.0,0.0,,0.0,,
F04_1119,1119,Toorak Rd/Punt Rd,-37.83789337,144.98669844,04,88,,,,88.0,0.0,,0.0,,
F04_11190,11190,Knox St/Gilbert Rd,-37.72555646,144.99225191,04,28,,,,28.0,0.0,,0.0,,
F04_11191,11191,Edwardes St/Kelsby St,-37.71486061,144.99815612,04,3,,,,3.0,0.0,,0.0,,
F04_11192,11192,Leamington St/Kelsby St,-37.71248852,144.99857162,04,3,,,,3.0,0.0,,0.0,,
F04_11193,11193,Griffiths St/Leamington St,-37.71163917,144.99525939,04,3,,,,3.0,0.0,,0.0,,
F04_11194,11194,Epstein St/Leamington St,-37.71131612,144.99269306,04,3,,,,3.0,0.0,,0.0,,
F04_11195,11195,Gill St/Banbury Rd,-37.71230671,144.98947869,04,3,,,,3.0,0.0,,0.0,,
F04_11196,11196,Edwardes St/Banbury Rd,-37.71399573,144.98917212,04,3,,,,3.0,0.0,,0.0,,
F04_112,112,Ivanhoe SC/Upper Heidelberg Rd,-37.76651581,145.04531759,04,30,,,,30.0,0.0,,0.0,,
F04_1120,1120,Shipley St/Punt Rd,-37.8364204,144.98698847,04,88,,,,88.0,0.0,,0.0,,
F04_1121,1121,Domain Rd/Punt Rd,-37.83402275,144.98748543,04,88,,,,88.0,0.0,,0.0,,
F04_1122,1122,Alexandra Ave/Punt Rd,-37.83101395,144.98807848,04,88,,,,88.0,0.0,,0.0,,
F04_1123,1123,Swan St/Punt Rd,-37.8244422,144.98900681,04,88,,,,88.0,0.0,,0.0,,
F04_1124,1124,Rowena Pde/Punt Rd,-37.82112537,144.98950582,04,88,,,,88.0,0.0,,0.0,,
F04_1125,1125,Bridge Rd/Hoddle St,-37.81729782,144.99017768,04,88,,,,88.0,0.0,,0.0,,
F04_11250,11250,Coreen Ave/Balcombe Rd,-37.97839791,145.04133726,04,44,,,,44.0,0.0,,0.0,,
F04_11251,11251,Plummer Rd/Florence St,-37.98205968,145.05891016,04,44,,,,44.0,0.0,,0.0,,
F04_11252,11252,Davies St/Florence St,-37.98247255,145.06263374,04,44,,,,44.0,0.0,,0.0,,
F04_11254,11254,Patty St/Nepean Hwy,-37.97819368,145.06766455,04,78,,,,78.0,0.0,,0.0,,
F04_11255,11255,Latrobe St/Nepean Hwy,-37.97516399,145.06536466,04,78,,,,78.0,0.0,,0.0,,
F04_11256,11256,Evesham St/Nepean Hwy,-37.96999512,145.06122012,04,78,,,,78.0,0.0,,0.0,,
F04_1126,1126,West Richmond Railway Station/Hoddle St,-37.81518587,144.99051895,04,88,,,,88.0,0.0,,0.0,,
F04_1127,1127,York St/Hoddle St,-37.81266151,144.99098497,04,88,,,,88.0,0.0,,0.0,,
F04_1128,1128,Victoria Pde/Hoddle St,-37.81034374,144.99141128,04,88,,,,88.0,0.0,,0.0,,
F04_1129,1129,Langridge St/Hoddle St,-37.80694756,144.99201444,04,476,,,,476.0,0.0,,0.0,,
F04_113,113,Seddon St/Upper Heidelberg Rd,-37.76817578,145.04325313,04,30,,,,30.0,0.0,,0.0,,
F04_1130,1130,Gipps St/Hoddle St,-37.80476393,144.99238026,04,476,,,,476.0,0.0,,0.0,,
F04_11301,11301,Warland Rd/Carrington St,-37.93585189,145.0336604,04,43,,,,43.0,0.0,,0.0,,
F04_11302,11302,Dane Rd/Spring Rd,-37.94075073,145.03345018,04,43,,,,43.0,0.0,,0.0,,
F04_11303,11303,Besant St/Spring Rd,-37.94274377,145.03299877,04,43,,,,43.0,0.0,,0.0,,
F04_11308,11308,June St/Bluff Rd,-37.94480124,145.02241769,04,43,,,,43.0,0.0,,0.0,,
F04_11309,11309,Abberfield Nursing Home/Bluff Rd,-37.94829525,145.02173224,04,43,,,,43.0,0.0,,0.0,,
F04_1131,1131,Vere St/Hoddle St,-37.80280471,144.99269454,04,476,,,,476.0,0.0,,0.0,,
F04_11310,11310,Sandringham College/Bluff Rd,-37.95054026,145.02126231,04,43,,,,43.0,0.0,,0.0,,
F04_11311,11311,Bay Rd/Bluff Rd,-37.95477038,145.02040902,04,43,,,,43.0,0.0,,0.0,,
F04_11313,11313,Ebden Ave/Balcombe Rd,-37.97581568,145.01845479,04,42,,,,42.0,0.0,,0.0,,
F04_11314,11314,Cullinane St/Balcombe Rd,-37.97616084,145.02075656,04,42,,,,42.0,0.0,,0.0,,
F04_11315,11315,Hunter Ave/Balcombe Rd,-37.97649481,145.02400358,04,42,,,,42.0,0.0,,0.0,,
F04_11316,11316,Summerhill Rd/Balcombe Rd,-37.9767862,145.02632961,04,42,,,,42.0,0.0,,0.0,,
F04_11317,11317,Haydens Rd/Balcombe Rd,-37.9771857,145.0302694,04,42,,,,42.0,0.0,,0.0,,
F04_11318,11318,Beaumaris Sec Col/Balcombe Rd,-37.9775248,145.03330006,04,42,,,,42.0,0.0,,0.0,,
F04_11319,11319,Reserve Rd/Balcombe Rd,-37.97830838,145.03543088,04,42,,,,42.0,0.0,,0.0,,
F04_1132,1132,Truro St/Hoddle St,-37.79772776,144.99355883,04,472,,,,472.0,0.0,,0.0,,
F04_11320,11320,Dalgetty Rd/Balcombe Rd,-37.97825255,145.03964477,04,42,,,,42.0,0.0,,0.0,,
F04_11321,11321,Coreen Ave/Balcombe Rd,-37.97851358,145.04178958,04,42,,,,42.0,0.0,,0.0,,
F04_11322,11322,Haywood St/Balcombe Rd,-37.97883884,145.04454748,04,42,,,,42.0,0.0,,0.0,,
F04_11323,11323,Ancona St/Florence St,-37.98229221,145.05989457,04,42,,,,42.0,0.0,,0.0,,
F04_11324,11324,Davies St/Florence St,-37.98262887,145.06227668,04,42,,,,42.0,0.0,,0.0,,
F04_11327,11327,Royal Oak Hotel/Nepean Hwy,-37.97287419,145.06367163,04,71,,,,71.0,0.0,,0.0,,
F04_1133,1133,Noone St/Hoddle St,-37.79356765,144.99428463,04,88,,,,88.0,0.0,,0.0,,
F04_1134,1134,North Tce/Hoddle St,-37.79070174,144.99480501,04,88,,,,88.0,0.0,,0.0,,
F04_1135,1135,Clifton Hill Station/Hoddle St,-37.78868923,144.99516602,04,88,,,,88.0,0.0,,0.0,,
F04_11367,11367,Mitchell St/Hampstead Rd,-37.78120277,144.87152642,04,63,,,,63.0,0.0,,0.0,,
F04_11368,11368,Emu Rd/Hampstead Rd,-37.7786082,144.87556334,04,63,,,,63.0,0.0,,0.0,,
F04_11369,11369,Wattle Rd/Hampstead Rd,-37.77673265,144.87850084,04,117,,,,117.0,0.0,,0.0,,
F04_11370,11370,Williamson Rd/Rosamond Rd,-37.77656564,144.88524962,04,65,,,,65.0,0.0,,0.0,,
F04_11371,11371,Lindenow St/Rosamond Rd,-37.77956585,144.88470995,04,65,,,,65.0,0.0,,0.0,,
F04_11372,11372,Pridham St/Rosamond Rd,-37.7814068,144.8843509,04,65,,,,65.0,0.0,,0.0,,
F04_11373,11373,Mitchell St/Rosamond Rd,-37.78347374,144.8840308,04,65,,,,65.0,0.0,,0.0,,
F04_11374,11374,Inkerman St/Rosamond Rd,-37.78678776,144.88340258,04,65,,,,65.0,0.0,,0.0,,
F04_11375,11375,Nicholson St/Buckley St,-37.80402215,144.89822088,04,65,,,,65.0,0.0,,0.0,,
F04_11378,11378,Buckley St/Victoria St,-37.80371727,144.89225535,04,65,,,,65.0,0.0,,0.0,,
F04_11391,11391,Keith St/Hampstead Rd,-37.78110246,144.87146117,04,118,,,,118.0,0.0,,0.0,,
F04_11392,11392,Emu Rd/Hampstead Rd,-37.77883194,144.87497788,04,118,,,,118.0,0.0,,0.0,,
F04_11394,11394,River St/Rosamond Rd,-37.77893984,144.88497759,04,64,,,,64.0,0.0,,0.0,,
F04_11395,11395,Marsh St/Rosamond Rd,-37.78088867,144.88460411,04,118,,,,118.0,0.0,,0.0,,
F04_11397,11397,Mitchell St/Rosamond Rd,-37.78263995,144.88427032,04,64,,,,64.0,0.0,,0.0,,
F04_11398,11398,Delacey St/Rosamond Rd,-37.78544221,144.88374755,04,64,,,,64.0,0.0,,0.0,,
F04_114,114,Upper Heidelberg Rd/Seddon St,-37.76875455,145.0433741,04,99,,,,99.0,0.0,,0.0,,
F04_1140,1140,Whitefriars College/Park Rd,-37.79330663,145.19836775,04,40,,,,40.0,0.0,,0.0,,
F04_11400,11400,Albert St/Buckley St ,-37.80391868,144.89646336,04,133,,,,133.0,0.0,,0.0,,
F04_11402,11402,Victoria St/Buckley St,-37.80343615,144.89266086,04,64,,,,64.0,0.0,,0.0,,
F04_11403,11403,Austin St/Victoria St,-37.80551686,144.89210196,04,64,,,,64.0,0.0,,0.0,,
F04_11404,11404,Gamon St/Charles St,-37.80659072,144.89067437,04,64,,,,64.0,0.0,,0.0,,
F04_11405,11405,Henry St/Charles St,-37.80618042,144.8873922,04,64,,,,64.0,0.0,,0.0,,
F04_1141,1141,McKean St/Dorking Rd,-37.8129975,145.13182167,04,51,,,,51.0,0.0,,0.0,,
F04_11417,11417,Wellington Rd/Blackburn Rd,-37.9170595,145.1398735,04,38,,,,38.0,0.0,,0.0,,
F04_11418,11418,Princes Hwy/Blackburn Rd,-37.92076245,145.13924553,04,38,,,,38.0,0.0,,0.0,,
F04_1142,1142,Tyne St/Dorking Rd,-37.81093999,145.13221431,04,51,,,,51.0,0.0,,0.0,,
F04_11423,11423,Centre Rd/Springs Rd,-37.92806047,145.10975374,04,38,,,,38.0,0.0,,0.0,,
F04_11424,11424,Bond St/Springs Rd,-37.93030793,145.10941174,04,38,,,,38.0,0.0,,0.0,,
F04_11425,11425,Namatjira Park/Springs Rd,-37.93338929,145.1088094,04,38,,,,38.0,0.0,,0.0,,
F04_11426,11426,St Andrews Primary School/Bunney Rd ,-37.93460163,145.10742432,04,38,,,,38.0,0.0,,0.0,,
F04_11427,11427,Bald Hill Park/Bunney Rd,-37.9342606,145.10471368,04,38,,,,38.0,0.0,,0.0,,
F04_11428,11428,Clarinda Rd/Bunney Rd,-37.93366327,145.10008676,04,38,,,,38.0,0.0,,0.0,,
F04_11429,11429,Tatiara Ave/Clarinda Rd,-37.93552923,145.09900329,04,38,,,,38.0,0.0,,0.0,,
F04_1143,1143,Archangel Michael Monastery/Park Rd,-37.7977696,145.1949657,04,40,,,,40.0,0.0,,0.0,,
F04_11430,11430,Elliminya Ct/Clarinda Rd,-37.93828734,145.09847707,04,38,,,,38.0,0.0,,0.0,,
F04_11435,11435,Primrose Ave/Cavanagh St,-37.95637948,145.0667568,04,38,,,,38.0,0.0,,0.0,,
F04_11436,11436,North Cheltenham Preschool/Friendship Sq,-37.95988841,145.06641438,04,38,,,,38.0,0.0,,0.0,,
F04_11437,11437,Cavanagh St/Friendship Sq,-37.95867816,145.06679896,04,38,,,,38.0,0.0,,0.0,,
F04_11438,11438,Fairview Ave/Argus St,-37.95908511,145.06469401,04,38,,,,38.0,0.0,,0.0,,
F04_11439,11439,Rosewarne Ave/Argus St,-37.9588975,145.063151,04,38,,,,38.0,0.0,,0.0,,
F04_1144,1144,Savaris Ct/Park Rd,-37.80172902,145.19164367,04,40,,,,40.0,0.0,,0.0,,
F04_11440,11440,Wilson St/Argus St,-37.9585984,145.06085971,04,38,,,,38.0,0.0,,0.0,,
F04_1145,1145,Tunstall Square SC/Tunstall Rd,-37.79149481,145.17086125,04,11,,,,11.0,0.0,,0.0,,
F04_11451,11451,Harrow St/William St,-37.82218868,145.12778401,04,34,,,,34.0,0.0,,0.0,,
F04_11452,11452,Glenmore Street Reserve/William St,-37.82335633,145.12753864,04,34,,,,34.0,0.0,,0.0,,
F04_11453,11453,Albion Rd/William St,-37.82450633,145.12731644,04,34,,,,34.0,0.0,,0.0,,
F04_11454,11454,Victoria St/Albion Rd,-37.82502222,145.12972337,04,34,,,,34.0,0.0,,0.0,,
F04_11455,11455,Cherryhinton St/Barkly St,-37.82645456,145.13025529,04,34,,,,34.0,0.0,,0.0,,
F04_11456,11456,Jolie Gr/Barkly St,-37.82768546,145.13001971,04,34,,,,34.0,0.0,,0.0,,
F04_11457,11457,Canterbury Rd/Barkly St,-37.82923092,145.12973073,04,34,,,,34.0,0.0,,0.0,,
F04_11458,11458,Wembley Park/Canterbury Rd,-37.83002945,145.13348281,04,34,,,,34.0,0.0,,0.0,,
F04_11459,11459,Middleborough Rd/Canterbury Rd,-37.83045327,145.13748301,04,34,,,,34.0,0.0,,0.0,,
F04_1146,1146,Tunstall Rd/St Clems Rd,-37.79687634,145.16920666,04,11,,,,11.0,0.0,,0.0,,
F04_11460,11460,Pakenham St/Canterbury Rd,-37.83079346,145.14019004,04,34,,,,34.0,0.0,,0.0,,
F04_11462,11462,Donald St/Canterbury Rd,-37.83115859,145.14333961,04,34,,,,34.0,0.0,,0.0,,
F04_11463,11463,Wreford Rd/Canterbury Rd,-37.83147651,145.14578593,04,34,,,,34.0,0.0,,0.0,,
F04_11464,11464,Canterbury Rd/Main St,-37.83157114,145.14836283,04,95,,,,95.0,0.0,,0.0,,
F04_11465,11465,Molleton St/Main St,-37.82884908,145.14890809,04,62,,,,62.0,0.0,,0.0,,
F04_11466,11466,Molleton St/Main St,-37.82875756,145.14881948,04,95,,,,95.0,0.0,,0.0,,
F04_11467,11467,Heath St/Main St,-37.82763472,145.14905205,04,62,,,,62.0,0.0,,0.0,,
F04_11469,11469,Linum St/Main St,-37.82450282,145.14932344,04,95,,,,95.0,0.0,,0.0,,
F04_1147,1147,Thomas St/Greendale Rd,-37.79759772,145.16517974,04,11,,,,11.0,0.0,,0.0,,
F04_11470,11470,The Avenue/Main St,-37.82339763,145.14953283,04,95,,,,95.0,0.0,,0.0,,
F04_11475,11475,Covenant House Aged Care/Blackburn Rd,-37.83230036,145.15635521,04,35,,,,35.0,0.0,,0.0,,
F04_11476,11476,Lagoona Ct/Canterbury Rd,-37.8329895,145.15892874,04,99,,,,99.0,0.0,,0.0,,
F04_11477,11477,Pacific Way/Mahoneys Rd,-37.8386301,145.16579982,04,90,,,,90.0,0.0,,0.0,,
F04_11478,11478,Paul Rd/Mahoneys Rd,-37.84026576,145.16550929,04,90,,,,90.0,0.0,,0.0,,
F04_11479,11479,Mahoneys Reserve/Mahoneys Rd,-37.84369092,145.16496985,04,90,,,,90.0,0.0,,0.0,,
F04_1148,1148,Kenneth St/Thompsons Rd,-37.77362238,145.09514229,04,149,,,,149.0,0.0,,0.0,,
F04_11480,11480,Romoly Dr/Mahoneys Rd,-37.84550674,145.16467482,04,90,,,,90.0,0.0,,0.0,,
F04_11481,11481,St Thomas Ret Village/Hawthorn Rd,-37.84649899,145.16704819,04,35,,,,35.0,0.0,,0.0,,
F04_11482,11482,Echunga Cl/Hawthorn Rd,-37.84751733,145.16936414,04,36,,,,36.0,0.0,,0.0,,
F04_11483,11483,Hawthorn Rd/Springvale Rd,-37.84757933,145.17045364,04,71,,,,71.0,0.0,,0.0,,
F04_11485,11485,Springvale Rd/Parkmore Rd,-37.84116381,145.17225996,04,35,,,,35.0,0.0,,0.0,,
F04_11486,11486,Cherryl St/Parkmore Rd,-37.84147196,145.17469561,04,35,,,,35.0,0.0,,0.0,,
F04_11487,11487,Everglade Ave/Parkmore Rd,-37.84176806,145.17693839,04,35,,,,35.0,0.0,,0.0,,
F04_11488,11488,Hampshire Rd/Parkmore Rd,-37.8420055,145.17888717,04,35,,,,35.0,0.0,,0.0,,
F04_11489,11489,Michael Ct/Hampshire Rd,-37.84338592,145.17898959,04,35,,,,35.0,0.0,,0.0,,
F04_1149,1149,12 Maxia Rd,-37.79776268,145.15785021,04,11,,,,11.0,0.0,,0.0,,
F04_11490,11490,Longbrae Ave/Jolimont Rd,-37.84401765,145.18021277,04,35,,,,35.0,0.0,,0.0,,
F04_11491,11491,Stevens Rd/Jolimont Rd,-37.84427428,145.1822407,04,35,,,,35.0,0.0,,0.0,,
F04_11492,11492,Wingrove St/Stevens Rd,-37.8429496,145.18283007,04,35,,,,35.0,0.0,,0.0,,
F04_11493,11493,Kingsley Ave/Stevens Rd,-37.84151208,145.18311536,04,35,,,,35.0,0.0,,0.0,,
F04_11494,11494,Husband Rd/Stevens Rd,-37.83998448,145.18340285,04,35,,,,35.0,0.0,,0.0,,
F04_11495,11495,Brentford Square SC/Stevens Rd,-37.83776506,145.18441183,04,37,,,,37.0,0.0,,0.0,,
F04_11496,11496,Rooks Rd/Canterbury Rd,-37.83638598,145.18732054,04,34,,,,34.0,0.0,,0.0,,
F04_11497,11497,Terrara Rd/Canterbury Rd,-37.83663637,145.19188245,04,60,,,,60.0,0.0,,0.0,,
F04_11498,11498,Mitcham Rd/Canterbury Rd,-37.83606474,145.19456676,04,60,,,,60.0,0.0,,0.0,,
F04_11499,11499,Grove St/Mitcham Rd,-37.83445916,145.19506042,04,60,,,,60.0,0.0,,0.0,,
F04_115,115,Ivanhoe Station/Norman St,-37.7689609,145.04494669,04,89,,,,89.0,0.0,,0.0,,
F04_1150,1150,Devon Dr/Maxia Rd,-37.79753606,145.15603869,04,11,,,,11.0,0.0,,0.0,,
F04_11500,11500,Malvern St/Mitcham Rd,-37.83280761,145.1949075,04,60,,,,60.0,0.0,,0.0,,
F04_11501,11501,Redland Dr/Mitcham Rd,-37.83162556,145.19481132,04,60,,,,60.0,0.0,,0.0,,
F04_11502,11502,Alwyn St/Mitcham Rd,-37.82854041,145.19461382,04,60,,,,60.0,0.0,,0.0,,
F04_11503,11503,Carween Ave/Mitcham Rd,-37.82678076,145.19446356,04,60,,,,60.0,0.0,,0.0,,
F04_11504,11504,Simpson St/Mitcham Rd,-37.82392931,145.19422629,04,60,,,,60.0,0.0,,0.0,,
F04_11505,11505,Barina Rd/High St,-37.86187574,145.06692144,04,38,,,,38.0,0.0,,0.0,,
F04_11506,11506,Lurnea Rd/High St,-37.86208817,145.06888238,04,38,,,,38.0,0.0,,0.0,,
F04_11508,11508,Barkly St/Carlisle St,-37.8672529,144.98192087,04,29,,,,29.0,0.0,,0.0,,
F04_11509,11509,Greeves St/Carlisle St,-37.8674178,144.98365563,04,29,,,,29.0,0.0,,0.0,,
F04_1151,1151,Station St/Darebin Rd,-37.76548492,145.01974571,04,96,,,,96.0,0.0,,0.0,,
F04_11511,11511,Glen Eira Rd/Brighton Rd,-37.87552733,144.99202943,04,29,,,,29.0,0.0,,0.0,,
F04_11512,11512,Ripponlea Station/Glen Eira Rd,-37.87648059,144.99508456,04,29,,,,29.0,0.0,,0.0,,
F04_11513,11513,Hotham St/Glen Eira Rd,-37.87683018,144.99762177,04,29,,,,29.0,0.0,,0.0,,
F04_11514,11514,McWhae Ave/Glen Eira Rd,-37.87727225,145.00136164,04,29,,,,29.0,0.0,,0.0,,
F04_11515,11515,Bellavista Rd/High St,-37.86235082,145.0711603,04,38,,,,38.0,0.0,,0.0,,
F04_11516,11516,Orrong Rd/Glen Eira Rd,-37.87792092,145.00666496,04,29,,,,29.0,0.0,,0.0,,
F04_11517,11517,Hood Cres/Glen Eira Rd,-37.87856706,145.011832,04,29,,,,29.0,0.0,,0.0,,
F04_11518,11518,Kooyong Rd/Glen Eira Rd,-37.87904892,145.01582111,04,29,,,,29.0,0.0,,0.0,,
F04_11519,11519,Harcourt Ave/Glen Eira Rd,-37.87949732,145.01943598,04,29,,,,29.0,0.0,,0.0,,
F04_1152,1152,Baratta Street Reserve/Baratta St,-37.79712965,145.15310728,04,11,,,,11.0,0.0,,0.0,,
F04_11520,11520,Glen Eira City Hall/Glen Eira Rd,-37.87988622,145.02273413,04,29,,,,29.0,0.0,,0.0,,
F04_11521,11521,Tennyson Ave/Glen Eira Rd,-37.88039264,145.02659767,04,29,,,,29.0,0.0,,0.0,,
F04_11522,11522,Bambra Rd/Glen Eira Rd,-37.88077601,145.0295777,04,29,,,,29.0,0.0,,0.0,,
F04_11523,11523,Kambrook Rd/Glen Eira Rd,-37.8812973,145.03380478,04,29,,,,29.0,0.0,,0.0,,
F04_11524,11524,Neerim Rd/Koornang Rd,-37.88892903,145.05706034,04,60,,,,60.0,0.0,,0.0,,
F04_11525,11525,Carnegie Station/Koornang Rd,-37.88591946,145.05762839,04,60,,,,60.0,0.0,,0.0,,
F04_11526,11526,Darling Rd/Princes Hwy,-37.88385608,145.05874005,04,154,,,,154.0,0.0,,0.0,,
F04_11527,11527,Oakleigh SC/Hanover St,-37.90077313,145.09191411,04,137,,,,137.0,0.0,,0.0,,
F04_1153,1153,Rosella St/Leeds St,-37.79618862,145.15114324,04,11,,,,11.0,0.0,,0.0,,
F04_11530,11530,Police Rd/Wanda St,-37.93394275,145.16595922,04,25,,,,25.0,0.0,,0.0,,
F04_11531,11531,Suemar St/Wanda St,-37.93158787,145.16635908,04,25,,,,25.0,0.0,,0.0,,
F04_11533,11533,Briar Gr/Wanda St,-37.92691592,145.16727155,04,25,,,,25.0,0.0,,0.0,,
F04_11534,11534,Valewood Dr/Wanda St,-37.92436105,145.16698231,04,25,,,,25.0,0.0,,0.0,,
F04_11535,11535,Shaftsbury Dr/Wanda St,-37.9206574,145.16468527,04,39,,,,39.0,0.0,,0.0,,
F04_1154,1154,Elizabeth St/Daly St,-37.79235227,145.14501555,04,11,,,,11.0,0.0,,0.0,,
F04_1155,1155,12 Bellara St,-37.79306077,145.14079592,04,11,,,,11.0,0.0,,0.0,,
F04_11551,11551,Mitcham Rd/Brunswick Rd,-37.8182024,145.19453627,04,5,,,,5.0,0.0,,0.0,,
F04_11552,11552,Creek Rd/Brunswick Rd,-37.81826064,145.19774986,04,5,,,,5.0,0.0,,0.0,,
F04_11553,11553,Brunswick Rd/Reserve Ave,-37.81869385,145.20014776,04,5,,,,5.0,0.0,,0.0,,
F04_11554,11554,Berry Ave/Reserve Ave,-37.82038835,145.20016341,04,5,,,,5.0,0.0,,0.0,,
F04_11555,11555,Garden Ave/Reserve Ave,-37.82175803,145.20015286,04,5,,,,5.0,0.0,,0.0,,
F04_11556,11556,Haverbrack Dr/Wellington Rd,-37.92361571,145.20042546,04,143,,,,143.0,0.0,,0.0,,
F04_11557,11557,Eastlink/Wellington Rd,-37.92545627,145.2147611,04,63,,,,63.0,0.0,,0.0,,
F04_11558,11558,Corporate Ave/Wellington Rd,-37.92643748,145.22123372,04,143,,,,143.0,0.0,,0.0,,
F04_11559,11559,Viewtech Pl/Wellington Rd,-37.92717675,145.22722311,04,63,,,,63.0,0.0,,0.0,,
F04_1156,1156,Wilma Ct/Bellara St,-37.79285953,145.13832525,04,11,,,,11.0,0.0,,0.0,,
F04_1157,1157,Cockaigne St/Church Rd,-37.78974268,145.13726788,04,11,,,,11.0,0.0,,0.0,,
F04_11570,11570,Buckingham St/Geelong Rd,-37.80068265,144.88936602,04,58,,,,58.0,0.0,,0.0,,
F04_11571,11571,Williamstown Rd/Geelong Rd,-37.80271267,144.88548073,04,58,,,,58.0,0.0,,0.0,,
F04_11573,11573,Edgar St/Geelong Rd,-37.80700976,144.87738469,04,49,,,,49.0,0.0,,0.0,,
F04_11575,11575,Lewis St/Geelong Rd,-37.80930852,144.87293445,04,49,,,,49.0,0.0,,0.0,,
F04_11577,11577,Stooke St/Geelong Rd,-37.81263257,144.86489907,04,69,,,,69.0,0.0,,0.0,,
F04_11578,11578,Richards St/Geelong Rd,-37.81304652,144.86337638,04,69,,,,69.0,0.0,,0.0,,
F04_11581,11581,Millers Rd/Geelong Rd,-37.81726885,144.84830521,04,20,,,,20.0,0.0,,0.0,,
F04_11582,11582,Iris Ave/Geelong Rd,-37.81790367,144.84606025,04,20,,,,20.0,0.0,,0.0,,
F04_11583,11583,Lilac Ave/Geelong Rd,-37.8185875,144.84354119,04,20,,,,20.0,0.0,,0.0,,
F04_11584,11584,Cypress Ave/Geelong Rd,-37.81921509,144.8413986,04,20,,,,20.0,0.0,,0.0,,
F04_11585,11585,Conifer Ave/Geelong Rd,-37.81972243,144.83908908,04,20,,,,20.0,0.0,,0.0,,
F04_11593,11593,Merri Creek/Newlands Rd,-37.73389633,144.97195344,04,49,,,,49.0,0.0,,0.0,,
F04_11594,11594,Golf Rd/Newlands Rd,-37.72902729,144.97232456,04,51,,,,51.0,0.0,,0.0,,
F04_11595,11595,Carr St/Newlands Rd,-37.73049244,144.9715811,04,49,,,,49.0,0.0,,0.0,,
F04_11596,11596,Golf Rd/Newlands Rd,-37.72895445,144.97228116,04,49,,,,49.0,0.0,,0.0,,
F04_11599,11599,Edwardes St/Newlands Rd,-37.71476632,144.98363796,04,76,,,,76.0,0.0,,0.0,,
F04_116,116,Ivanhoe Station/Norman St,-37.7686158,145.04533041,04,38,,,,38.0,0.0,,0.0,,
F04_11600,11600,Henty St/Newlands Rd,-37.71727071,144.9820045,04,76,,,,76.0,0.0,,0.0,,
F04_11601,11601,Norfolk Ct/Newlands Rd,-37.72144639,144.97693328,04,51,,,,51.0,0.0,,0.0,,
F04_11602,11602,Charman Rd/Weatherall Rd,-37.97243996,145.0537448,04,14,,,,14.0,0.0,,0.0,,
F04_11603,11603,Cheltenham Recreation Reserve/Weatherall Rd,-37.97212808,145.05123719,04,14,,,,14.0,0.0,,0.0,,
